TEMP:	MU:	SIGMA:	H:	ERROR:
1.26	0.794813	0.729848	-0.385709	0.00836871
1.26	0.826238	0.633649	-0.440655	0.0034257
1.26	0.95655	0.552403	-0.305012	0.00545625
1.26	0.961489	0.66295	-0.317075	0.00924196
1.26	1.10125	0.653589	0.0230024	0.0149713
1.26	0.965726	0.585104	-0.329693	0.00575155
1.26	0.782196	0.646307	-0.445964	0.00439819
1.26	0.671801	0.686455	-0.379972	0.00436975
1.26	0.811763	0.82692	-0.24149	0.0197446
1.26	0.991212	0.825259	0.117251	0.0333615
1.26	1.10921	0.858443	0.541303	0.0405643
1.26	1.10921	0.858443	0.541303	0.0405643
1.26	1.19184	0.879024	1.16401	0.0516995
1.26	1.29134	0.757937	1.28698	0.053806
1.26	1.395	0.637955	1.42849	0.0378122
1.26	1.21658	0.498663	0.318029	0.00875957
1.26	1.02625	0.494043	-0.102142	0.00693137
1.26	1.05418	0.461873	0.0589922	0.00879588
1.26	0.944071	0.358084	0.69327	0.0233647
1.26	1.07374	0.32497	1.05678	0.033513
1.26	1.22096	0.467062	0.383383	0.00934363
1.26	1.15079	0.468427	0.202885	0.00923221
1.26	1.09711	0.560649	-0.0546686	0.0090824
1.26	0.925647	0.683798	-0.336237	0.0106229
1.26	0.919267	0.560744	-0.351926	0.00468859
1.26	1.02017	0.536769	-0.190096	0.0061069
1.26	0.907454	0.551167	-0.35982	0.00481187
1.26	1.08979	0.59232	-0.103766	0.00959611
1.26	1.23527	0.492659	0.373035	0.0099934
1.26	1.32931	0.544308	0.761424	0.0200734
1.26	1.32931	0.544308	0.761424	0.0200734
1.26	1.3031	0.675139	0.987809	0.0368858
1.26	1.41872	0.772993	2.39313	0.0666119
1.26	1.45052	0.663397	2.02476	0.0447956
1.26	1.45052	0.663397	2.02476	0.0447956
1.26	1.49257	0.665429	2.45487	0.0478344
1.26	1.30164	0.744823	1.2709	0.0433287
1.26	1.25934	0.700165	0.752179	0.0302304
1.26	1.20123	0.648814	0.374878	0.0209909
1.26	1.32374	0.709293	1.24644	0.0403663
1.26	1.22189	0.754852	0.837464	0.0363392
1.26	1.15068	0.626919	0.135071	0.0166864
1.26	1.01323	0.705157	-0.0986294	0.0213891
1.26	1.06832	0.5744	-0.158227	0.00778078
1.26	1.03063	0.488998	-0.0633051	0.00743526
1.26	1.17567	0.472643	0.228341	0.00877761
1.26	1.24577	0.554374	0.388909	0.0158955
1.26	1.06392	0.62053	-0.156356	0.0104574
1.26	0.876631	0.51753	-0.313951	0.00735584
1.26	0.707465	0.54967	-0.375138	0.00548664
1.26	0.711479	0.59012	-0.409535	0.00401669
1.26	0.712543	0.634278	-0.413183	0.00417811
1.26	0.680918	0.721904	-0.370633	0.00610864
1.26	0.680918	0.721904	-0.370633	0.00610864
1.26	0.624908	0.574104	-0.321216	0.0042904
1.26	0.576182	0.649304	-0.299058	0.00500516
1.26	0.619793	0.522535	-0.27964	0.00673259
1.26	0.611642	0.629494	-0.328689	0.00423561
1.26	0.496594	0.576725	-0.143191	0.00688657
1.26	0.579807	0.640813	-0.293288	0.00414666
1.26	0.664378	0.730339	-0.359495	0.00594182
1.26	0.484942	0.643849	-0.185206	0.00650597
1.26	0.553305	0.519638	-0.181371	0.00683094
1.26	0.697309	0.517151	-0.331597	0.00807865
1.26	0.581269	0.583585	-0.276886	0.00532201
1.26	0.475283	0.56308	-0.0894059	0.00688915
1.26	0.500858	0.572759	-0.163139	0.00593743
1.26	0.582364	0.634456	-0.297716	0.00503079
1.26	0.604094	0.514285	-0.242572	0.00742368
1.26	0.779466	0.614076	-0.445403	0.00374226
1.26	0.741595	0.745946	-0.371696	0.00804574
1.26	0.847257	0.807877	-0.25073	0.0155377
1.26	0.675569	0.794302	-0.326867	0.00802645
1.26	0.85494	0.725262	-0.333152	0.0166954
1.26	0.954236	0.840203	0.0365399	0.0260924
1.26	0.954236	0.840203	0.0365399	0.0260924
1.26	0.989964	0.846506	0.113642	0.0304432
1.26	0.873261	0.7449	-0.318944	0.012904
1.26	0.87241	0.88613	0.0168413	0.0296141
1.26	0.944338	0.803197	-0.0954029	0.02219
1.26	1.09207	0.885357	0.662602	0.0457489
1.26	0.994255	0.82954	0.0766357	0.0293562
1.26	1.02238	0.826789	0.180957	0.0349527
1.26	0.877058	0.954368	0.205389	0.0486485
1.26	0.765239	0.934591	-0.0425444	0.0260105
1.26	0.926841	0.900782	0.162188	0.0375345
1.26	0.871822	0.806859	-0.191417	0.0226376
1.26	0.89384	0.695764	-0.360164	0.00954731
1.26	0.922956	0.591673	-0.365268	0.00640319
1.26	0.965748	0.49101	-0.14318	0.00770011
1.26	0.769122	0.631099	-0.446525	0.00285342
1.26	0.727861	0.490313	-0.269212	0.00948472
1.26	0.724605	0.616373	-0.421701	0.0028912
1.26	0.694229	0.693519	-0.390614	0.00529883
1.26	0.790002	0.593787	-0.444264	0.00348916
1.26	0.865341	0.667319	-0.399589	0.00947234
1.26	0.896969	0.770964	-0.218784	0.0178028
1.26	0.783984	0.673709	-0.422146	0.00492514
1.26	0.763599	0.620743	-0.438277	0.0030312
1.26	0.963174	0.704608	-0.268028	0.0108397
1.26	1.01728	0.646836	-0.252289	0.0102324
1.26	1.05773	0.658314	-0.0913855	0.0147423
1.26	0.910591	0.791017	-0.174189	0.0197823
1.26	1.01175	0.8518	0.254944	0.0334531
1.26	1.07106	0.736673	0.063863	0.0239147
1.26	1.13445	0.807658	0.478221	0.0336729
1.26	1.23934	0.708214	0.742207	0.0342338
1.26	1.35078	0.630632	1.18046	0.0357334
1.26	1.35078	0.630632	1.18046	0.0357334
1.26	1.48335	0.55873	1.85325	0.0345464
1.26	1.55229	0.544262	2.3673	0.0351005
1.26	1.48417	0.577502	1.90901	0.0383818
1.26	1.48417	0.577502	1.90901	0.0383818
1.26	1.428	0.632677	1.69998	0.0397388
1.26	1.26777	0.586397	0.56334	0.0192502
1.26	1.26777	0.586397	0.56334	0.0192502
1.26	1.43363	0.46815	1.33081	0.0191973
1.26	1.56905	0.360147	2.63407	0.0306223
1.26	1.54825	0.411433	2.24433	0.0258824
1.26	1.4006	0.376297	1.393	0.0249893
1.26	1.4006	0.376297	1.393	0.0249893
1.26	1.55224	0.51058	2.32914	0.0321773
1.26	1.53507	0.579611	2.43655	0.0396285
1.26	1.40253	0.498265	1.12115	0.01855
1.26	1.30451	0.566149	0.6725	0.0217927
1.26	1.26853	0.704054	0.886294	0.0327852
1.26	1.45133	0.763328	2.53461	0.0583599
1.26	1.29646	0.718011	1.05287	0.0365335
1.26	1.14272	0.571618	0.0371298	0.010714
1.26	1.02665	0.603118	-0.225858	0.00970333
1.26	1.08666	0.534887	-0.0783033	0.00631158
1.26	1.25158	0.43835	0.50897	0.0130138
1.26	1.29378	0.394582	0.82655	0.0172293
1.26	1.09681	0.536862	-0.053255	0.0071435
1.26	1.0647	0.428387	0.196001	0.0131984
1.26	0.867632	0.501768	-0.272972	0.00890596
1.26	0.846674	0.443885	-0.00274497	0.0144954
1.26	0.890624	0.458019	-0.0762003	0.0130347
1.26	0.840709	0.479988	-0.196902	0.01135
1.26	0.721065	0.481014	-0.241677	0.00922477
1.26	0.7327	0.588225	-0.418346	0.00343888
1.26	0.744647	0.636065	-0.426645	0.00330827
1.26	0.619897	0.778325	-0.326653	0.00707844
1.26	0.597255	0.652525	-0.322377	0.00478717
1.26	0.597255	0.652525	-0.322377	0.00478717
1.26	0.589308	0.777765	-0.325697	0.00579305
1.26	0.59746	0.707594	-0.330702	0.00449364
1.26	0.419878	0.744662	-0.19025	0.00886712
1.26	0.397958	0.814519	-0.231451	0.00663341
1.26	0.476418	0.752607	-0.246467	0.00570932
1.26	0.449733	0.824986	-0.267201	0.00666186
1.26	0.564011	0.749492	-0.300568	0.00601424
1.26	0.426938	0.737867	-0.205909	0.00646905
1.26	0.489174	0.701926	-0.241644	0.0069975
1.26	0.603574	0.645549	-0.3322	0.00447131
1.26	0.682555	0.680154	-0.384842	0.00384078
1.26	0.720351	0.80729	-0.307303	0.0115792
1.26	0.728545	0.801228	-0.327292	0.0108613
1.26	0.798017	0.752832	-0.337138	0.0115727
1.26	0.631844	0.603306	-0.352241	0.00419793
1.26	0.778418	0.659573	-0.433452	0.00465066
1.26	0.778418	0.659573	-0.433452	0.00465066
1.26	0.59304	0.786882	-0.312941	0.00738971
1.26	0.704811	0.683138	-0.392833	0.0053011
1.26	0.516916	0.818638	-0.280124	0.00796795
1.26	0.381347	0.898909	-0.244756	0.00866136
1.26	0.391369	0.764839	-0.201511	0.00624674
1.26	0.236037	0.819579	-0.172034	0.00661838
1.26	0.280238	0.876896	-0.224377	0.00776207
1.26	0.382384	0.774173	-0.206897	0.00674163
1.26	0.416632	0.711021	-0.16992	0.0079344
1.26	0.441654	0.708949	-0.188229	0.00639805
1.26	0.477687	0.782966	-0.260091	0.00600621
1.26	0.300205	0.790387	-0.169054	0.00719524
1.2525	0.223627	0.787111	-0.129063	0.00734919
1.2525	0.162993	0.852596	-0.178624	0.00732858
1.2525	0.00853556	0.949261	-0.215649	0.0087539
1.2525	0.0326603	0.975778	-0.248419	0.00659274
1.2525	0.169988	0.975613	-0.259714	0.0128652
1.2525	0.30032	0.938965	-0.25199	0.00847193
1.2525	0.329399	0.812741	-0.218238	0.00707847
1.2525	0.408659	0.703583	-0.155063	0.00724088
1.2525	0.547488	0.553834	-0.201664	0.0059413
1.2525	0.747192	0.559173	-0.410963	0.00451519
1.2525	0.732821	0.650573	-0.420213	0.00486968
1.2525	0.848258	0.611244	-0.442489	0.00366186
1.2525	0.814997	0.513632	-0.314555	0.00729231
1.2525	0.789441	0.473162	-0.193403	0.0124744
1.2525	0.811166	0.42036	0.115471	0.0163776
1.2525	0.86962	0.412145	0.202561	0.0214754
1.2525	1.03392	0.544826	-0.174753	0.00547859
1.2525	1.08171	0.674391	-0.0243724	0.0198609
1.2525	1.26838	0.673346	0.753021	0.0277416
1.2525	1.15449	0.71723	0.338888	0.0320219
1.2525	1.2963	0.607541	0.726404	0.0239661
1.2525	1.2963	0.607541	0.726404	0.0239661
1.2525	1.26616	0.587258	0.562113	0.0206845
1.2525	1.24564	0.549946	0.406283	0.0156054
1.2525	1.18195	0.575448	0.177466	0.0135233
1.2525	1.29285	0.550877	0.616361	0.0171271
1.2525	1.49222	0.661859	2.34089	0.0543019
1.2525	1.44439	0.667396	2.00374	0.0495309
1.2525	1.5487	0.565789	2.45736	0.036293
1.2525	1.38224	0.680415	1.52753	0.0454474
1.2525	1.30516	0.663215	0.96903	0.0294919
1.2525	1.11182	0.706181	0.114443	0.0215713
1.2525	1.11182	0.706181	0.114443	0.0215713
1.2525	1.03668	0.694422	-0.0959759	0.0189236
1.2525	1.10357	0.547026	-0.0425241	0.00835898
1.2525	1.19657	0.662826	0.358479	0.0254414
1.2525	1.19657	0.662826	0.358479	0.0254414
1.2525	1.19657	0.662826	0.358479	0.0254414
1.2525	1.19657	0.662826	0.358479	0.0254414
1.2525	1.26938	0.717124	0.922479	0.0346765
1.2525	1.16388	0.734577	0.423381	0.0310362
1.2525	1.04696	0.779051	0.0900797	0.0307457
1.2525	1.17783	0.808128	0.73857	0.040998
1.2525	1.00619	0.767152	-0.0104079	0.0226927
1.2525	1.00619	0.767152	-0.0104079	0.0226927
1.2525	0.806383	0.784279	-0.311334	0.0119432
1.2525	0.77955	0.766355	-0.327235	0.0114223
1.2525	0.850909	0.795352	-0.226012	0.0200706
1.2525	0.888668	0.786127	-0.243434	0.0141683
1.2525	1.03387	0.664614	-0.177834	0.0135882
1.2525	1.1035	0.622402	-0.00210975	0.0156104
1.2525	1.23524	0.641228	0.489124	0.0226973
1.2525	1.19544	0.783701	0.745526	0.0402414
1.2525	1.02105	0.924158	0.508171	0.0510812
1.2525	1.07161	1.0381	1.19532	0.0796207
1.2525	0.908569	0.90904	0.1271	0.0349155
1.2525	0.906246	1.05172	0.473706	0.0469771
1.2525	0.957432	1.08846	0.93107	0.0770717
1.2525	1.06291	1.00165	1.01509	0.0613776
1.2525	1.14756	0.951853	1.15796	0.0643544
1.2525	1.14756	0.951853	1.15796	0.0643544
1.2525	1.02851	0.843986	0.227971	0.0366441
1.2525	1.02851	0.843986	0.227971	0.0366441
1.2525	1.01399	0.939536	0.586789	0.0501745
1.2525	0.921122	0.908135	0.141983	0.033
1.2525	1.06532	0.840208	0.363993	0.0386803
1.2525	1.20366	0.835864	1.00882	0.0553934
1.2525	1.20366	0.835864	1.00882	0.0553934
1.2525	1.20366	0.835864	1.00882	0.0553934
1.2525	1.20366	0.835864	1.00882	0.0553934
1.2525	1.38238	0.746333	1.88691	0.0537625
1.2525	1.2424	0.87001	1.44175	0.059538
1.2525	1.36556	0.729612	1.63336	0.0531338
1.2525	1.3527	0.680046	1.32593	0.0397555
1.2525	1.31223	0.692334	1.15148	0.0335628
1.2525	1.21395	0.786926	0.907858	0.0388572
1.2525	1.26097	0.766113	1.05657	0.0451994
1.2525	1.33551	0.630183	1.00065	0.0259578
1.2525	1.33012	0.508328	0.727937	0.013759
1.2525	1.26031	0.522108	0.454854	0.0131344
1.2525	1.26031	0.522108	0.454854	0.0131344
1.2525	1.26031	0.522108	0.454854	0.0131344
1.2525	1.1309	0.451019	0.210799	0.00746028
1.2525	1.01854	0.542253	-0.204303	0.00558893
1.2525	1.01854	0.542253	-0.204303	0.00558893
1.2525	0.909701	0.552773	-0.354544	0.00475986
1.2525	1.03673	0.558076	-0.19389	0.00649215
1.2525	0.854762	0.465712	-0.149277	0.0115997
1.2525	0.854762	0.465712	-0.149277	0.0115997
1.2525	1.05216	0.58985	-0.184675	0.00872839
1.2525	1.02993	0.606552	-0.237209	0.00839289
1.2525	1.02993	0.606552	-0.237209	0.00839289
1.2525	1.02993	0.606552	-0.237209	0.00839289
1.2525	1.04246	0.592163	-0.196472	0.0103839
1.2525	1.13591	0.633758	0.103395	0.016293
1.2525	1.01026	0.570627	-0.244982	0.00658932
1.2525	1.12052	0.524646	0.00894732	0.00734252
1.2525	1.06233	0.535847	-0.11936	0.00573084
1.2525	1.21677	0.611521	0.365635	0.0185585
1.2525	1.05319	0.742867	0.0560796	0.0246788
1.2525	0.874099	0.663639	-0.4077	0.00664942
1.2525	0.894892	0.515971	-0.30834	0.00730024
1.2525	0.941096	0.481039	-0.145193	0.00905202
1.2525	0.846374	0.571968	-0.418443	0.00400789
1.2525	0.809262	0.534856	-0.387395	0.00632885
1.2525	0.809262	0.534856	-0.387395	0.00632885
1.2525	0.768463	0.404038	0.27284	0.0199746
1.2525	0.768463	0.404038	0.27284	0.0199746
1.2525	0.690284	0.452479	-0.113452	0.0126519
1.2525	0.690284	0.452479	-0.113452	0.0126519
1.2525	0.690284	0.452479	-0.113452	0.0126519
1.2525	0.53987	0.334161	0.810692	0.0294259
1.2525	0.554198	0.394425	0.203357	0.0177262
1.2525	0.513484	0.461038	-0.032588	0.0099318
1.2525	0.382562	0.510621	0.140581	0.00900536
1.2525	0.580528	0.519711	-0.222795	0.00663443
1.2525	0.735639	0.4371	-0.00753769	0.0172263
1.2525	0.889173	0.459107	-0.0883884	0.0115431
1.2525	0.889173	0.459107	-0.0883884	0.0115431
1.2525	0.82217	0.514754	-0.333696	0.00760157
1.2525	0.799196	0.386399	0.421534	0.0225138
1.2525	0.883393	0.385384	0.428161	0.0240413
1.2525	0.916321	0.48021	-0.155884	0.00778568
1.2525	0.814371	0.484135	-0.236832	0.00962894
1.2525	0.814371	0.484135	-0.236832	0.00962894
1.2525	0.794651	0.623927	-0.440075	0.00456612
1.2525	0.830361	0.646819	-0.438562	0.00517901
1.2525	0.906952	0.548757	-0.356271	0.00571937
1.2525	1.02195	0.633753	-0.223819	0.0108817
1.2525	1.15177	0.677624	0.18224	0.0180581
1.2525	1.1232	0.686744	0.145999	0.0242954
1.2525	0.92448	0.808376	-0.131404	0.0213259
1.2525	0.98963	0.834362	0.11425	0.0333543
1.2525	0.98963	0.834362	0.11425	0.0333543
1.2525	1.11564	0.87657	0.653	0.0450643
1.2525	1.22782	0.758881	0.857276	0.0373418
1.2525	1.22782	0.758881	0.857276	0.0373418
1.2525	1.03385	0.761674	0.00308302	0.0233156
1.2525	0.879956	0.82969	-0.13302	0.0183626
1.2525	0.771557	0.7396	-0.370998	0.00732056
1.2525	0.82675	0.769972	-0.306895	0.0115905
1.2525	0.641169	0.713554	-0.356595	0.00566013
1.2525	0.617094	0.721502	-0.336642	0.00604005
1.2525	0.675349	0.790804	-0.347651	0.00853275
1.2525	0.66674	0.684469	-0.370685	0.00496858
1.2525	0.794944	0.66715	-0.428388	0.00515187
1.2525	0.68581	0.676264	-0.391433	0.00444838
1.2525	0.673742	0.564328	-0.371781	0.00484514
1.2525	0.552378	0.639796	-0.275263	0.00579575
1.2525	0.584079	0.750368	-0.321872	0.00543711
1.2525	0.497907	0.630208	-0.196449	0.00572906
1.2525	0.633871	0.749415	-0.347128	0.00740427
1.2525	0.737933	0.655056	-0.423285	0.00396139
1.2525	0.910471	0.583612	-0.391371	0.00453431
1.2525	1.05624	0.567857	-0.170834	0.00710068
1.2525	0.881811	0.558894	-0.382734	0.00474687
1.2525	0.975412	0.585618	-0.318449	0.00594576
1.2525	0.907908	0.550798	-0.348603	0.00469038
1.2525	0.765545	0.607378	-0.435808	0.00350729
1.2525	0.920821	0.73619	-0.248969	0.0171998
1.2525	0.878089	0.715831	-0.340651	0.0127186
1.2525	0.703036	0.810907	-0.300325	0.0178418
1.2525	0.856665	0.808313	-0.239482	0.0155105
1.2525	0.806481	0.86827	-0.157273	0.0241529
1.2525	0.735442	0.930575	-0.140805	0.0226036
1.2525	0.555252	1.04191	-0.121739	0.0218747
1.2525	0.54566	0.965599	-0.199019	0.0240467
1.2525	0.72301	1.0936	0.213696	0.0391575
1.2525	0.714983	1.20175	0.590767	0.06724
1.2525	0.758188	1.10726	0.502465	0.0499714
1.2525	0.934581	0.962106	0.337929	0.0433876
1.2525	0.922012	0.888102	0.0905428	0.0312762
1.2525	0.979644	1.00397	0.66307	0.0586291
1.2525	0.860601	0.92506	0.0406251	0.0310099
1.2525	0.879118	0.789698	-0.241934	0.0133539
1.2525	1.03898	0.834729	0.27585	0.0354883
1.2525	0.961672	0.782912	-0.130188	0.0207347
1.2525	1.02038	0.715631	-0.107071	0.0187975
1.2525	1.02038	0.715631	-0.107071	0.0187975
1.2525	1.1455	0.750185	0.393971	0.0281273
1.2525	0.962906	0.847337	0.0794178	0.0275895
1.2525	0.962906	0.847337	0.0794178	0.0275895
1.2525	1.12942	0.787994	0.432912	0.0322141
1.2525	1.14723	0.835027	0.658897	0.0436568
1.2525	1.15138	0.731045	0.431846	0.0387941
1.2525	1.15138	0.731045	0.431846	0.0387941
1.2525	1.26657	0.823639	1.37622	0.0582524
1.2525	1.27877	0.86184	1.57622	0.0639543
1.2525	1.09596	0.990353	1.20296	0.0777928
1.2525	1.0524	1.10539	1.47035	0.0962128
1.2525	1.0524	1.10539	1.47035	0.0962128
1.2525	1.03555	1.21074	1.98719	0.107426
1.2525	1.09182	1.15991	1.97219	0.0827824
1.2525	1.09182	1.15991	1.97219	0.0827824
1.2525	0.921105	1.045	0.561387	0.0552943
1.2525	0.939276	1.09454	0.718105	0.05523
1.2525	0.895561	1.05553	0.535696	0.0500121
1.2525	0.895561	1.05553	0.535696	0.0500121
1.2525	0.895561	1.05553	0.535696	0.0500121
1.2525	0.81797	0.919255	-0.0219358	0.0381578
1.245	0.753696	0.917469	-0.12051	0.0215861
1.245	0.85285	0.966715	0.160677	0.0320398
1.245	0.819666	0.972789	0.164648	0.0397088
1.245	0.833575	0.961833	0.0837561	0.0333492
1.245	0.983028	0.86478	0.144856	0.0294942
1.245	0.966503	0.821583	-0.0221415	0.0304055
1.245	1.14115	0.929883	1.07248	0.0615032
1.245	1.14115	0.929883	1.07248	0.0615032
1.245	1.14115	0.929883	1.07248	0.0615032
1.245	1.00706	0.968181	0.567232	0.0412586
1.245	1.00706	0.968181	0.567232	0.0412586
1.245	0.815885	0.956416	0.0592245	0.0330068
1.245	0.905792	0.96387	0.315482	0.0390019
1.245	1.06314	1.02409	1.10993	0.0699521
1.245	1.06314	1.02409	1.10993	0.0699521
1.245	0.940296	1.06157	0.720886	0.0713522
1.245	1.03534	1.11726	1.56466	0.106239
1.245	1.22792	1.01583	2.27115	0.0988454
1.245	1.22792	1.01583	2.27115	0.0988454
1.245	1.09219	1.03063	1.27043	0.0704699
1.245	1.08987	1.05177	1.50855	0.0842818
1.245	0.964077	1.01491	0.588603	0.0522617
1.245	0.923711	1.04555	0.61158	0.0558517
1.245	0.923711	1.04555	0.61158	0.0558517
1.245	0.870753	0.89815	-0.0268756	0.0248984
1.245	0.739948	0.944096	-0.101686	0.0240124
1.245	0.595751	1.00205	-0.131367	0.0220873
1.245	0.71269	0.876269	-0.232252	0.0169066
1.245	0.803059	0.774471	-0.332774	0.012064
1.245	0.884209	0.914513	0.0864386	0.0298537
1.245	0.884209	0.914513	0.0864386	0.0298537
1.245	0.888259	0.778985	-0.23952	0.0169039
1.245	0.810611	0.742212	-0.35185	0.00831785
1.245	0.744215	0.608777	-0.430425	0.00277227
1.245	0.744215	0.608777	-0.430425	0.00277227
1.245	0.628574	0.719911	-0.343457	0.00550678
1.245	0.706723	0.747311	-0.363099	0.00781883
1.245	0.867594	0.823193	-0.171658	0.020265
1.245	0.926355	0.878322	0.0740647	0.0307455
1.245	0.969691	0.855369	0.128109	0.0284586
1.245	1.00885	0.74501	-0.0747416	0.0219621
1.245	0.846637	0.815105	-0.198257	0.0174234
1.245	0.832847	0.854934	-0.162063	0.0207036
1.245	0.832847	0.854934	-0.162063	0.0207036
1.245	0.957778	0.762758	-0.165198	0.0189374
1.245	1.03485	0.621887	-0.21468	0.0104401
1.245	1.21424	0.580701	0.309734	0.0141988
1.245	1.18381	0.706456	0.489459	0.0331957
1.245	1.1318	0.670025	0.145563	0.0227177
1.245	0.965422	0.77918	-0.100125	0.0182854
1.245	0.866908	0.630184	-0.422532	0.00532375
1.245	0.881759	0.549207	-0.376457	0.00571812
1.245	0.713939	0.690586	-0.406954	0.00397857
1.245	0.805552	0.572939	-0.423127	0.00375547
1.245	0.639801	0.514343	-0.286051	0.00657597
1.245	0.612116	0.552004	-0.302548	0.00567942
1.245	0.659591	0.474638	-0.21474	0.0112379
1.245	0.659591	0.474638	-0.21474	0.0112379
1.245	0.753908	0.455444	-0.121029	0.0129586
1.245	0.916654	0.513294	-0.272374	0.00720034
1.245	0.808561	0.598528	-0.443803	0.00285039
1.245	0.609005	0.474784	-0.177783	0.00869769
1.245	0.565235	0.390168	0.21888	0.0157207
1.245	0.565235	0.390168	0.21888	0.0157207
1.245	0.565235	0.390168	0.21888	0.0157207
1.245	0.579913	0.336332	0.792478	0.0306703
1.245	0.667765	0.414353	0.127686	0.0160782
1.245	0.59818	0.53049	-0.259249	0.0066456
1.245	0.718311	0.55745	-0.397244	0.00544867
1.245	0.598508	0.43083	-0.00512451	0.013723
1.245	0.598508	0.43083	-0.00512451	0.013723
1.245	0.647311	0.535052	-0.315613	0.00652577
1.245	0.513984	0.402795	0.137519	0.015649
1.245	0.696901	0.502389	-0.290805	0.0092323
1.245	0.666602	0.605059	-0.381993	0.00346331
1.245	0.771417	0.739423	-0.376269	0.00903902
1.245	0.79336	0.647544	-0.443291	0.00407217
1.245	0.899931	0.647067	-0.394687	0.00790641
1.245	0.811148	0.69945	-0.408624	0.00634777
1.245	0.74593	0.552538	-0.392482	0.00511619
1.245	0.613891	0.680617	-0.337376	0.00473034
1.245	0.777766	0.623366	-0.450554	0.00338949
1.245	0.639607	0.67082	-0.356594	0.00565057
1.245	0.603557	0.638278	-0.31996	0.00400876
1.245	0.457739	0.667219	-0.170056	0.0058637
1.245	0.358091	0.691124	-0.093054	0.00887655
1.245	0.310658	0.703082	-0.0636319	0.00767551
1.245	0.181235	0.840517	-0.176836	0.00793878
1.245	0.240851	0.803033	-0.149352	0.006965
1.245	0.437466	0.731107	-0.214181	0.00637536
1.245	0.431117	0.806403	-0.233492	0.00889163
1.245	0.269063	0.699551	-0.0434221	0.00837446
1.245	0.410611	0.71678	-0.169459	0.00774221
1.245	0.48699	0.580154	-0.14011	0.00708702
1.245	0.416007	0.501587	0.0784164	0.00921647
1.245	0.50259	0.38488	0.266623	0.0170635
1.245	0.50259	0.38488	0.266623	0.0170635
1.245	0.50259	0.38488	0.266623	0.0170635
1.245	0.374981	0.268679	1.40945	0.0410197
1.245	0.374981	0.268679	1.40945	0.0410197
1.245	0.374981	0.268679	1.40945	0.0410197
1.245	0.374981	0.268679	1.40945	0.0410197
1.245	0.327264	0.249756	1.64422	0.0385673
1.245	0.390266	0.271746	1.46967	0.042418
1.245	0.390266	0.271746	1.38987	0.0456477
1.245	0.390266	0.271746	1.40641	0.0455111
1.245	0.506783	0.275029	1.92152	0.0461294
1.245	0.579282	0.304078	1.45689	0.0374824
1.245	0.475038	0.271264	1.85612	0.0563343
1.245	0.422546	0.421042	0.230044	0.0102304
1.245	0.414435	0.416314	0.240907	0.0115337
1.245	0.416529	0.534344	0.0400795	0.00937911
1.245	0.424828	0.581122	-0.042146	0.00965676
1.245	0.463528	0.567315	-0.0818192	0.00787469
1.245	0.426875	0.592056	-0.0652825	0.00747192
1.245	0.573635	0.721348	-0.311108	0.00522158
1.245	0.48555	0.824858	-0.285886	0.00697718
1.245	0.518679	0.922409	-0.26356	0.0107056
1.245	0.438058	0.911984	-0.267009	0.0097314
1.245	0.476774	0.929608	-0.235054	0.0141981
1.245	0.482179	0.843685	-0.28021	0.00693706
1.245	0.492973	0.989233	-0.237417	0.0146405
1.245	0.576629	1.02667	-0.129967	0.0228432
1.245	0.455056	0.96681	-0.253214	0.0129262
1.245	0.281849	0.847385	-0.203749	0.00724834
1.245	0.32343	0.811105	-0.196713	0.00788658
1.245	0.205542	0.919278	-0.230089	0.00818828
1.245	0.266269	0.818252	-0.178346	0.00757899
1.245	0.311882	0.913006	-0.257517	0.0101448
1.245	0.371884	0.867809	-0.249882	0.00781803
1.245	0.371884	0.867809	-0.249882	0.00781803
