#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       24472     1.04004     1.08058 0.000415352
       24473     1.04192     1.08058 0.000415338
       24474     1.04381     1.08058 0.000415323
       24475      1.0457     1.08057 0.000415309
       24476     1.04759     1.08057 0.000415294
       24477     1.04949     1.08057 0.000415279
       24478     1.05139     1.08057 0.000415264
       24479      1.0533     1.08057 0.000415248
       24480     1.05519     1.08057 0.000415233
       24481     1.05708     1.08057 0.000415217
       24482     1.05894     1.08057 0.000415201
       24483     1.06078     1.08057 0.000415185
       24484     1.06259     1.08056 0.000415168
       24485     1.06434     1.08056 0.000415152
       24486     1.06603     1.08056 0.000415135
       24487     1.06764     1.08056 0.000415119
       24488     1.06916     1.08056 0.000415102
       24489     1.07057     1.08056 0.000415085
       24490     1.07185     1.08056 0.000415069
       24491     1.07298     1.08056 0.000415052
       24492     1.07394     1.08056 0.000415035
       24493     1.07472     1.08056 0.000415018
       24494      1.0753     1.08056 0.000415001
       24495     1.07566     1.08056 0.000414984
       24496     1.07578     1.08056 0.000414967
       24497     1.07564     1.08056  0.00041495
       24498     1.07524     1.08056 0.000414934
       24499     1.07456     1.08056 0.000414917
       24500     1.07359     1.08056   0.0004149
       24501     1.07233     1.08056 0.000414883
       24502     1.07077     1.08056 0.000414866
       24503      1.0689     1.08056  0.00041485
       24504     1.06674     1.08056 0.000414833
       24505     1.06429     1.08056 0.000414817
       24506     1.06156     1.08056 0.000414801
       24507     1.05856     1.08055 0.000414785
       24508     1.05531     1.08055 0.000414769
       24509     1.05184     1.08055 0.000414754
       24510     1.04817     1.08055 0.000414739
       24511     1.04433     1.08055 0.000414725
       24512     1.04036     1.08055 0.000414711
       24513     1.03631     1.08055 0.000414698
       24514      1.0322     1.08054 0.000414686
       24515      1.0281     1.08054 0.000414674
       24516     1.02404     1.08054 0.000414664
       24517     1.02008     1.08054 0.000414654
       24518     1.01626     1.08053 0.000414646
       24519     1.01263     1.08053 0.000414638
       24520     1.00925     1.08053 0.000414631
       24521     1.00616     1.08053 0.000414625
       24522     1.00339     1.08052  0.00041462
       24523     1.00099     1.08052 0.000414616
       24524    0.998977     1.08052 0.000414613
       24525    0.997385     1.08051  0.00041461
       24526    0.996226     1.08051 0.000414607
       24527    0.995506     1.08051 0.000414604
       24528    0.995228      1.0805 0.000414602
       24529    0.995386      1.0805   0.0004146
       24530     0.99597      1.0805 0.000414597
       24531    0.996959     1.08049 0.000414594
       24532    0.998332     1.08049 0.000414591
       24533     1.00006     1.08049 0.000414587
       24534     1.00211     1.08048 0.000414582
       24535     1.00446     1.08048 0.000414577
       24536     1.00706     1.08048 0.000414571
       24537     1.00989     1.08047 0.000414564
       24538     1.01291     1.08047 0.000414556
       24539      1.0161     1.08047 0.000414548
       24540     1.01941     1.08047 0.000414538
       24541     1.02282     1.08046 0.000414528
       24542      1.0263     1.08046 0.000414517
       24543     1.02984     1.08046 0.000414505
       24544      1.0334     1.08046 0.000414493
       24545     1.03697     1.08046  0.00041448
       24546     1.04053     1.08045 0.000414466
       24547     1.04406     1.08045 0.000414452
       24548     1.04756     1.08045 0.000414437
       24549       1.051     1.08045 0.000414422
       24550     1.05438     1.08045 0.000414406
       24551     1.05769     1.08045 0.000414391
       24552     1.06092     1.08045 0.000414374
       24553     1.06405     1.08045 0.000414358
       24554     1.06709     1.08045 0.000414342
       24555     1.07002     1.08045 0.000414325
       24556     1.07284     1.08045 0.000414308
       24557     1.07553     1.08044 0.000414291
       24558     1.07811     1.08044 0.000414274
       24559     1.08055     1.08044 0.000414258
       24560     1.08286     1.08044 0.000414241
       24561     1.08503     1.08045 0.000414224
       24562     1.08705     1.08045 0.000414207
       24563     1.08893     1.08045  0.00041419
       24564     1.09066     1.08045 0.000414174
       24565     1.09223     1.08045 0.000414157
       24566     1.09365     1.08045 0.000414141
       24567     1.09492     1.08045 0.000414124
       24568     1.09603     1.08045 0.000414108
       24569     1.09699     1.08045 0.000414092
       24570     1.09779     1.08045 0.000414075
       24571     1.09844     1.08045 0.000414059
       24572     1.09894     1.08045 0.000414043
       24573     1.09929     1.08045 0.000414027
       24574      1.0995     1.08045 0.000414011
       24575     1.09957     1.08045 0.000413995
       24576     1.09951     1.08045 0.000413978
       24577     1.09932     1.08046 0.000413962
       24578     1.09901     1.08046 0.000413946
       24579     1.09859     1.08046  0.00041393
       24580     1.09805     1.08046 0.000413914
       24581     1.09742     1.08046 0.000413897
       24582     1.09669     1.08046 0.000413881
       24583     1.09588     1.08046 0.000413865
       24584     1.09499     1.08046 0.000413848
       24585     1.09403     1.08046 0.000413832
       24586     1.09302     1.08046 0.000413815
       24587     1.09195     1.08046 0.000413799
       24588     1.09084     1.08046 0.000413782
       24589      1.0897     1.08046 0.000413766
       24590     1.08854     1.08046 0.000413749
       24591     1.08735     1.08046 0.000413732
       24592     1.08614     1.08046 0.000413715
       24593     1.08493     1.08046 0.000413699
       24594     1.08371     1.08046 0.000413682
       24595      1.0825     1.08046 0.000413665
       24596     1.08128     1.08046 0.000413648
       24597     1.08006     1.08046 0.000413631
       24598     1.07885     1.08046 0.000413615
       24599     1.07765     1.08046 0.000413598
       24600     1.07644     1.08046 0.000413581
       24601     1.07524     1.08046 0.000413564
       24602     1.07404     1.08046 0.000413547
       24603     1.07283     1.08046 0.000413531
       24604     1.07162     1.08046 0.000413514
       24605     1.07041     1.08046 0.000413498
       24606     1.06919     1.08046 0.000413481
       24607     1.06797     1.08046 0.000413464
       24608     1.06674     1.08046 0.000413448
       24609      1.0655     1.08046 0.000413432
       24610     1.06425     1.08046 0.000413415
       24611     1.06299     1.08046 0.000413399
       24612     1.06172     1.08046 0.000413383
       24613     1.06046     1.08046 0.000413367
       24614     1.05918     1.08046 0.000413351
       24615     1.05791     1.08045 0.000413335
       24616     1.05665     1.08045  0.00041332
       24617     1.05539     1.08045 0.000413304
       24618     1.05416     1.08045 0.000413289
       24619     1.05294     1.08045 0.000413274
       24620     1.05176     1.08045 0.000413258
       24621     1.05062     1.08045 0.000413243
       24622     1.04952     1.08045 0.000413229
       24623     1.04848     1.08045 0.000413214
       24624     1.04751     1.08044 0.000413199
       24625     1.04662     1.08044 0.000413185
       24626     1.04581     1.08044  0.00041317
       24627     1.04509     1.08044 0.000413156
       24628     1.04449     1.08044 0.000413142
       24629     1.04399     1.08044 0.000413128
       24630     1.04362     1.08044 0.000413114
       24631     1.04337     1.08043   0.0004131
       24632     1.04326     1.08043 0.000413086
       24633     1.04328     1.08043 0.000413072
       24634     1.04344     1.08043 0.000413058
       24635     1.04373     1.08043 0.000413043
       24636     1.04416     1.08043 0.000413029
       24637     1.04472     1.08043 0.000413015
       24638     1.04539     1.08042 0.000413001
       24639     1.04618     1.08042 0.000412986
       24640     1.04707     1.08042 0.000412972
       24641     1.04804     1.08042 0.000412957
       24642     1.04909     1.08042 0.000412942
       24643      1.0502     1.08042 0.000412927
       24644     1.05135     1.08042 0.000412912
       24645     1.05253     1.08041 0.000412897
       24646     1.05372     1.08041 0.000412882
       24647     1.05491     1.08041 0.000412866
       24648     1.05607     1.08041 0.000412851
       24649     1.05719     1.08041 0.000412835
       24650     1.05826     1.08041 0.000412819
       24651     1.05927     1.08041 0.000412803
       24652      1.0602     1.08041 0.000412788
       24653     1.06104     1.08041 0.000412772
       24654     1.06178     1.08041 0.000412756
       24655     1.06241     1.08041 0.000412739
       24656     1.06292     1.08041 0.000412723
       24657     1.06331      1.0804 0.000412707
       24658     1.06357      1.0804 0.000412691
       24659      1.0637      1.0804 0.000412675
       24660     1.06369      1.0804 0.000412659
       24661     1.06353      1.0804 0.000412642
       24662     1.06324      1.0804 0.000412626
       24663     1.06279      1.0804  0.00041261
       24664      1.0622      1.0804 0.000412594
       24665     1.06145      1.0804 0.000412578
       24666     1.06055      1.0804 0.000412562
       24667     1.05948      1.0804 0.000412546
       24668     1.05826      1.0804 0.000412531
       24669     1.05687      1.0804 0.000412515
       24670     1.05532     1.08039 0.000412499
       24671     1.05361     1.08039 0.000412484
       24672     1.05174     1.08039 0.000412469
       24673     1.04971     1.08039 0.000412454
       24674     1.04753     1.08039  0.00041244
       24675      1.0452     1.08039 0.000412425
       24676     1.04272     1.08039 0.000412412
       24677     1.04011     1.08039 0.000412398
       24678     1.03738     1.08038 0.000412385
       24679     1.03453     1.08038 0.000412373
       24680      1.0316     1.08038 0.000412361
       24681     1.02858     1.08038 0.000412349
       24682      1.0255     1.08038 0.000412338
       24683     1.02237     1.08037 0.000412328
       24684     1.01923     1.08037 0.000412319
       24685     1.01609     1.08037 0.000412311
       24686     1.01297     1.08037 0.000412303
       24687      1.0099     1.08036 0.000412296
       24688      1.0069     1.08036  0.00041229
       24689       1.004     1.08036 0.000412285
       24690     1.00122     1.08035 0.000412281
